original_field,original_value,translated_field,translated_value
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x003a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x003f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0044', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0049', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x004e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0053', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0058', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x005d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0062', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0067', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x006c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0071', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0076', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x007b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0080', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0085', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x008a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x008f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0094', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0099', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x009e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00a3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00a8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00ad', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00b2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00b7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00bc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00c1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00c6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00cb', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00d0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00d5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00da', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00df', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00e4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00e9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00ee', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00f3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00f8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x00fd', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0102', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0107', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x010c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0111', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0116', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x011b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0125', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x012a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x012f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0134', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x013e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0143', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0148', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x014d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0152', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0157', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x015c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0161', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0166', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x016b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0170', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0175', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x017a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x017f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0184', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0189', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x018e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0193', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0198', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x019d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01a2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01a7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01ac', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01b1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01b6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01bb', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01c0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01c5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01ca', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01cf', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01d4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01d9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01de', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01e3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01e8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01ed', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01f2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01f7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x01fc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0201', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0206', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x020b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0210', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0215', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'65': [{'size': 16, 'raw': ['0x1007', '0x0041', '0x0802', '0x0001', '0x000a', '0x0000', '0x0000', '0x0000'], 'type': 'unknown'}], '32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x021a', '0x0000'], 'type': 'ODBC'}]}",,
