id,x,y,elevation
782,582882.55,2333191.42,9.57
783,582958.574,2333149.222,10.46
784,583029.39,2333127.49,10.59
785,582918.863,2333097.056,13.17
786,582453.869,2333370.463,3.84
787,582439.275,2333347.325,7.91
788,582598.497,2333245.755,11.96
789,582522.5,2333273.45,11.11
790,583089.22,2333144.1799999997,9.78
791,583222.371,2333131.622,9.38
792,583320.492,2333132.825,9.38
793,583194.623,2333061.074,12.45
794,583180.728,2333028.614,10.3
795,583321.166,2333049.133,10.01
796,583281.5160000001,2332917.108,8.67
797,583318.038,2332881.7199999997,8.47
798,583324.676,2332835.601,8.77
799,583284.933,2332833.307,8.76
800,583112.715,2332898.591,8.32
801,583177.726,2332781.9699999997,7.98
802,583288.0819999999,2332745.128,7.87
803,583319.401,2332744.3389999997,7.48
804,583213.442,2332728.611,7.9
805,583237.505,2332633.335,7.55
806,583179.869,2332615.192,8.16
807,582991.6680000001,2332652.823,7.75
808,583022.29,2332644.81,7.82
809,582974.679,2332617.851,7.86
810,582901.04,2332708.75,8.46
811,582920.8,2332737.19,8.35
812,583038.62,2332710.98,7.35
813,582979.8,2332715.44,7.79
814,582973.047,2332771.207,7.51
815,583026.0,2332766.1799999997,7.87
816,583005.586,2332905.4450000003,9.0
817,583017.47,2332938.29,9.13
818,583085.683,2332890.323,8.95
819,583060.8589999999,2332853.187,8.48
820,582957.107,2332902.465,8.64
821,583051.767,2332996.42,9.56
822,582451.583,2332936.7539999997,9.88
823,582322.595,2333048.948,9.24
824,582336.51,2333005.5700000003,9.51
825,582278.43,2332989.7800000003,9.08
826,582313.833,2332961.632,9.75
827,582365.72,2332681.3,8.31
828,582303.079,2332646.8880000003,8.47
829,582386.66,2332590.565,8.68
830,582383.75,2332620.25,8.19
831,582360.65,2332557.19,8.18
832,582290.093,2332555.698,8.99
833,582305.12,2332585.1799999997,9.13
834,582261.27,2332593.3200000003,8.19
835,582346.27,2332608.08,8.69
836,582454.72,2332583.64,8.82
837,582423.186,2332500.065,7.65
838,582406.18,2332488.907,7.63
839,582373.26,2332466.85,8.87
840,582389.53,2332445.83,8.27
841,582429.85,2332422.9299999997,8.34
842,582363.83,2332391.63,8.28
843,582381.682,2332391.449,8.35
844,582465.56,2332425.4000000004,8.18
845,582476.53,2332395.41,8.16
846,582430.628,2332344.111,8.44
847,582477.587,2332343.734,8.17
848,582406.376,2332287.393,8.35
849,582314.061,2332322.2920000004,8.37
850,582303.372,2332358.06,8.95
851,582336.395,2332349.972,8.78
852,582378.68,2332284.41,8.99
853,582434.124,2332287.7309999997,8.57
854,582508.367,2332318.632,8.12
855,582519.08,2332303.19,8.11
856,582578.85,2332323.38,8.36
857,582611.98,2332348.06,7.87
858,582635.2,2332326.1,7.81
859,582702.708,2332401.242,7.3
860,582778.19,2332443.23,7.09
861,582787.889,2332404.5590000004,7.42
862,582736.61,2332451.892,7.27
863,582690.02,2332450.44,7.32
864,582438.5700000001,2332473.8200000003,8.49
865,582566.0,2332451.5,8.33
866,582537.83,2332428.71,8.2
867,582572.6,2332399.7800000003,8.32
868,582535.35,2332404.0300000003,8.29
869,582768.406,2332419.5379999997,7.28
870,582773.13,2332381.0,7.37
871,582655.755,2332380.7750000004,7.4
872,582437.0,2332597.45,8.52
873,582413.48,2332555.75,8.49
874,582497.93,2332540.24,8.45
875,582512.81,2332570.46,8.61
876,582664.42,2332636.92,7.73
877,582621.562,2332602.34,7.71
878,582771.19,2332613.56,7.8
879,582757.692,2332557.56,7.22
880,582830.993,2332581.6799999997,7.31
881,582816.339,2332536.842,7.46
882,582814.43,2332511.64,6.49
883,582709.491,2332512.6629999997,7.13
884,582757.092,2332501.5930000003,7.19
885,582870.12,2332538.23,6.66
886,582905.789,2332497.291,6.59
887,582845.592,2332490.183,7.14
888,582856.572,2332568.44,6.78
889,582926.22,2332570.46,7.11
890,582966.939,2332556.483,7.12
891,582944.518,2332581.7120000003,7.5
892,582968.413,2332517.46,7.28
893,582954.77,2332474.59,6.81
894,582941.3,2332508.2199999997,7.17
895,582949.75,2332446.1799999997,6.61
896,582942.758,2332411.554,6.67
897,582974.447,2332331.708,7.25
898,583285.14,2332308.8200000003,7.27
899,583210.371,2332707.441,7.49
900,583158.406,2332748.069,7.8
901,583171.43,2332919.966,9.21
902,583098.895,2332952.716,9.29
903,583123.515,2333020.454,9.5
904,583270.98,2333039.21,10.27
905,583022.172,2333047.2,9.76
906,582510.37,2333004.5,9.44
907,582438.96,2332872.83,10.09
908,582418.751,2332777.0209999997,8.52
909,582357.396,2332812.518,8.69
910,582309.173,2332786.998,8.88
911,582555.346,2332791.605,8.76
912,582599.432,2333206.784,11.06
913,582599.226,2333151.113,11.39
914,582620.8,2333179.9000000004,11.65
915,582455.86,2333247.666,12.86
916,582319.075,2333254.759,12.78
917,582299.87,2333078.63,9.2
918,582284.163,2332909.804,9.14
919,582305.45,2332873.79,8.7
920,582281.881,2332951.76,9.57
921,582507.243,2332768.225,9.15
922,582551.4720000001,2332732.1720000003,8.49
923,582616.546,2332691.5039999997,8.09
924,582646.433,2332953.8880000003,9.15
925,582720.31,2332894.049,9.69
926,582815.448,2332807.7309999997,8.41
927,582667.28,2332605.1500000004,7.87
928,582705.56,2332594.9000000004,7.77
929,582751.317,2332597.891,7.46
930,582746.97,2332573.37,7.55
931,582684.971,2332554.75,7.39
932,582635.3,2332491.0300000003,7.61
933,582698.26,2332492.54,7.47
934,582836.66,2332455.75,7.41
935,582820.92,2332426.4699999997,7.61
936,582877.88,2332426.7199999997,7.35
937,582881.88,2332467.01,7.44
938,582870.3200000001,2332392.1720000003,7.36
939,582844.9,2332400.7,7.77
940,582865.89,2332369.92,7.8
941,582852.65,2332351.6500000004,7.73
942,582806.18,2332339.39,7.8
943,582800.68,2332314.3600000003,7.65
944,582772.819,2332337.3279999997,7.44
945,582651.091,2332330.7199999997,7.92
946,583329.31,2332545.59,7.78
947,583289.34,2332551.34,7.65
948,583184.91,2332551.34,9.18
949,583243.37,2332559.85,8.34
950,583261.36,2332540.58,8.4
951,583302.83,2332513.06,8.48
952,583114.21,2332507.3,9.57
953,583097.22,2332553.85,9.84
954,583067.0,2332551.09,8.77
955,583138.69,2332549.84,9.08
956,583138.44,2332572.6100000003,10.34
957,583094.176,2332481.248,7.24
958,583108.93,2332645.8140000002,7.81
959,583094.184,2332621.014,8.02
960,582812.632,2332716.0719999997,8.41
961,582260.612,2332285.255,8.67
962,583281.3,2332287.6100000003,5.13
963,583242.96,2332291.5,7.17
964,583024.85,2332292.98,7.27
965,582264.628,2333138.395,14.59
966,582345.887,2333120.732,14.62
967,582392.199,2333093.5530000003,14.54
968,582422.548,2333091.682,14.52
969,582507.563,2333063.5039999997,14.23
970,582484.817,2333060.329,14.54
971,582319.623,2333084.6,10.62
972,582387.091,2333073.4450000003,10.62
973,582391.7,2333037.75,10.44
974,582557.549,2333055.7180000003,14.17
975,582612.817,2333041.573,14.3
976,582684.828,2333050.164,14.18
977,582756.188,2333054.225,14.16
978,582720.77,2333041.0,14.5
979,582818.682,2333065.5609999998,14.47
980,582785.449,2333050.676,14.4
981,582906.86,2333077.05,14.49
982,582872.174,2333063.3219999997,14.46
983,582973.952,2333084.517,14.55
984,582948.488,2333072.5609999998,14.54
985,583046.59,2333085.636,14.42
986,583005.619,2333077.977,14.33
987,583110.309,2333090.0360000003,14.71
988,583176.106,2333087.588,14.42
989,583080.505,2333078.764,14.59
990,583236.58,2333084.768,14.68
991,583288.39,2333098.086,14.65
992,582328.22,2332507.6119999997,7.47
993,582523.397,2332500.815,7.46
994,582619.5700000001,2332908.1799999997,9.58
995,582608.53,2332942.81,9.75
996,582668.373,2332924.67,9.76
997,582705.342,2333003.565,9.67
998,582718.135,2332956.9809999997,9.75
999,582752.008,2332958.5300000003,9.79
1000,582797.179,2332958.6059999997,9.55
1001,582681.08,2332877.81,9.87
1002,582702.413,2332843.461,9.05
1003,582746.502,2332885.323,9.57
1004,582786.44,2332906.71,9.75
1005,582826.235,2332887.892,9.71
1006,582775.404,2332863.8449999997,9.47
1007,582869.545,2332905.446,9.38
1008,582920.346,2332894.49,9.38
1009,582871.824,2332869.355,9.18
1010,582791.15,2332739.107,8.79
1011,582747.88,2332691.31,8.48
1012,582765.809,2332674.925,8.34
1013,582818.37,2332687.4129999997,8.34
1014,582846.691,2332709.768,8.23
1015,582804.054,2332668.892,8.16
1016,582709.62,2332664.17,8.08
1017,582687.515,2332677.111,8.2
1018,582678.72,2332700.26,8.62
1019,582650.898,2332646.473,7.74
1020,582602.349,2332653.363,6.18
1021,582618.39,2332636.3430000003,7.69
1022,582593.38,2332618.24,8.22
1023,582578.22,2332575.1,8.11
1024,582610.0,2332565.27,7.83
1025,582645.17,2332575.1,7.79
1026,582612.694,2332530.6840000004,7.7
1027,582567.92,2332550.75,8.23
1028,582556.26,2332537.9699999997,8.98
1029,582457.3,2332529.89,7.75
1030,582480.16,2332560.76,8.47
1031,582503.97,2332592.73,8.62
1032,582523.18,2332631.864,8.36
1033,582486.67,2332644.49,8.34
1034,582475.08,2332619.0,8.83
1035,582540.8,2332611.09,8.76
1036,582432.69,2332623.75,8.38
1037,582457.77,2332672.34,8.48
1038,582289.175,2332614.3940000003,8.38
1039,582268.673,2332562.083,8.68
1040,582267.637,2332529.8219999997,9.2
1041,582308.55,2332542.87,9.05
1042,582340.45,2332555.5300000003,8.72
1043,582311.3,2332470.492,8.8
1044,582292.35,2332447.9620000003,9.34
1045,582332.344,2332477.9699999997,8.5
1046,582300.45,2332426.2199999997,9.13
1047,582267.75,2332406.91,9.81
1048,582336.3200000001,2332402.16,8.22
1049,582305.05,2332388.71,9.46
1050,582394.74,2332422.89,8.46
1051,582441.25,2332444.74,8.41
1052,582486.49,2332468.79,8.28
1053,582478.71,2332447.4299999997,8.28
1054,582487.481,2332420.67,7.91
1055,582420.0109999999,2332397.0420000004,8.37
1056,582380.808,2332364.7520000003,8.54
1057,582404.1,2332331.56,8.41
1058,582268.06,2332333.1500000004,9.44
1059,582270.449,2332304.6059999997,9.37
1060,582298.382,2332294.132,8.31
1061,582331.87,2332317.79,8.49
1062,582333.78,2332280.6,9.3
1063,582359.519,2332316.442,8.57
1064,582383.14,2332318.59,8.74
1065,582446.16,2332317.48,8.69
1066,582528.67,2332342.433,8.03
1067,582551.77,2332315.6500000004,7.99
1068,582585.693,2332357.241,8.41
1069,582623.51,2332400.3200000003,7.95
1070,582699.62,2332321.8600000003,8.04
1071,582649.23,2332301.6,7.62
1072,582642.35,2332283.1799999997,8.24
1073,582589.52,2332287.41,8.08
1074,582735.964,2332292.205,7.86
1075,582742.3,2332311.17,7.83
1076,582722.16,2332345.06,8.15
1077,582692.97,2332346.3600000003,7.93
1078,582782.01,2332313.38,7.43
1079,582770.38,2332283.1799999997,7.86
1080,582811.94,2332285.75,8.27
1081,582829.31,2332303.62,8.19
1082,582859.97,2332324.25,7.67
1083,582827.09,2332384.48,7.33
1084,582822.1,2332363.48,7.65
1085,582915.598,2332394.06,6.4
1086,582913.17,2332359.99,6.46
1087,582951.23,2332345.4299999997,6.61
1088,582917.97,2332323.88,6.51
1089,582977.46,2332312.46,6.94
1090,582917.24,2332286.49,7.19
1091,582952.272,2332283.459,6.69
1092,583002.03,2332290.1799999997,7.3
1093,583069.83,2332307.6799999997,7.29
1094,583038.709,2332314.233,7.38
1095,583062.0700000001,2332283.54,6.8
1096,583109.18,2332307.31,5.76
1097,583107.88,2332285.39,7.91
1098,583153.249,2332304.902,6.59
1099,583150.37,2332285.39,6.9
1100,583201.308,2332299.493,6.49
1101,583216.14,2332282.62,8.59
1102,583319.127,2332304.471,6.61
1103,583305.36,2332322.59,7.6
1104,583297.05,2332347.46,7.09
1105,583299.08,2332401.06,5.76
1106,583311.83,2332373.62,5.75
1107,583329.747,2332407.734,6.86
1108,583309.06,2332447.29,8.01
1109,583242.363,2332489.515,7.14
1110,583237.2,2332453.19,7.31
1111,583267.13,2332515.81,7.85
1112,583328.733,2332529.154,7.53
1113,583218.36,2332542.89,7.09
1114,583172.17,2332535.71,8.67
1115,583180.12,2332566.2800000003,7.48
1116,583200.62,2332512.5,7.13
1117,583183.0700000001,2332483.58,7.18
1118,583149.08,2332461.66,7.21
1119,583145.39,2332491.87,7.88
1120,583087.311,2332451.4529999997,7.37
1121,583056.16,2332493.16,9.25
1122,583052.1,2332525.94,8.18
1123,582937.56,2332530.1799999997,6.91
1124,582909.67,2332551.73,6.77
1125,582906.34,2332581.75,7.09
1126,582899.69,2332510.1,6.02
1127,582845.75,2332538.6500000004,6.95
1128,582861.45,2332477.13,7.4
1129,582806.03,2332471.6100000003,6.99
1130,582854.06,2332433.48,7.49
1131,582837.0700000001,2332338.25,7.74
1132,582713.208,2332377.075,7.41
1133,582671.91,2332420.59,7.32
1134,582707.94,2332432.38,7.29
1135,582662.86,2332445.8200000003,7.38
1136,582640.816,2332457.573,7.15
1137,582619.26,2332449.88,7.97
1138,582525.42,2332455.2199999997,7.98
1139,582547.4,2332506.42,7.7
1140,582668.04,2332524.29,7.81
1141,582786.451,2332593.88,7.78
1142,583074.45,2332644.5700000003,7.49
1143,583312.02,2332606.25,8.02
1144,583265.47,2332611.7800000003,8.13
1145,583262.33,2332624.67,7.74
1146,583272.537,2332662.181,7.83
1147,583221.777,2332675.287,7.57
1148,583315.612,2332644.01,8.13
1149,583211.71,2332629.6500000004,7.76
1150,583166.8200000001,2332621.17,8.42
1151,583106.223,2332716.2139999997,7.99
1152,583072.962,2332705.799,8.04
1153,583103.339,2332673.765,7.82
1154,583099.5700000001,2332690.98,8.05
1155,582977.28,2332689.33,7.5
1156,583019.21,2332698.7199999997,8.15
1157,583046.37,2332680.3,7.59
1158,583061.15,2332701.12,7.65
1159,582858.72,2332698.239,8.06
1160,582862.711,2332750.66,8.39
1161,582890.23,2332768.243,8.01
1162,582744.463,2332753.7460000003,8.98
1163,582760.59,2332731.3200000003,9.06
1164,582642.869,2332805.491,9.18
1165,582650.85,2332771.1100000003,9.09
1166,582619.64,2332797.45,9.9
1167,582550.047,2332751.1610000003,8.76
1168,582597.2609999999,2332746.541,9.19
1169,582503.305,2332803.31,9.22
1170,582528.74,2332699.09,9.0
1171,582538.54,2332669.62,8.35
1172,582448.35,2332754.398,9.28
1173,582418.998,2332729.4790000003,8.76
1174,582395.92,2332749.19,8.54
1175,582356.409,2332740.734,8.49
1176,582334.463,2332772.249,8.69
1177,582298.2,2332733.17,8.82
1178,582279.904,2332783.498,8.77
1179,582283.43,2332698.773,8.53
1180,582264.334,2332681.154,8.52
1181,582303.18,2332659.67,8.27
1182,582378.642,2332657.543,8.34
1183,582338.337,2332839.26,9.12
1184,582458.4569999999,2332905.296,9.71
1185,582429.17,2332932.6500000004,10.57
1186,582423.0700000001,2332901.34,9.85
1187,582499.8910000001,2332866.31,8.93
1188,582360.26,2333022.17,9.4
1189,582415.19,2333024.841,10.06
1190,582403.916,2332991.56,9.85
1191,582423.679,2332995.709,10.2
1192,582299.398,2333061.073,9.04
1193,582366.941,2333062.9790000003,10.24
1194,582273.062,2333177.094,13.19
1195,582378.805,2333160.24,13.93
1196,582290.62,2333222.94,12.8
1197,582257.512,2333260.342,12.31
1198,582363.062,2333221.549,11.89
1199,582528.0,2333303.98,9.76
1200,582546.1,2333330.14,3.85
1201,582263.83,2333395.9000000004,7.19
1202,582279.875,2333422.483,6.78
1203,582252.535,2333351.3940000003,11.25
1204,582275.1,2333330.51,11.87
1205,582347.51,2333340.27,9.49
1206,582349.076,2333361.881,10.02
1207,582494.917,2333357.091,3.85
1208,582483.29,2333322.77,9.04
1209,582615.93,2333310.25,3.85
1210,582592.66,2333290.54,8.44
1211,582665.26,2333266.96,8.91
1212,582662.522,2333297.857,3.85
1213,582703.31,2333264.2,6.18
1214,582561.298,2333222.585,13.34
1215,582652.88,2333213.73,11.68
1216,582618.15,2333122.74,13.3
1217,582580.28,2333091.06,13.1
1218,582637.205,2333064.016,13.21
1219,582544.724,2333076.954,13.19
1220,582496.41,2333124.4000000004,10.63
1221,582525.04,2333098.6100000003,12.4
1222,582661.757,2333077.574,12.74
1223,582749.744,2333123.9510000004,12.07
1224,582709.0700000001,2333099.7,12.06
1225,582803.122,2333133.83,12.67
1226,582820.81,2333091.95,13.08
1227,582717.5819999999,2333068.223,13.24
1228,582795.15,2333177.4000000004,10.94
1229,582869.8,2333130.539,11.97
1230,582871.68,2333181.37,10.98
1231,582683.501,2333138.6670000004,11.48
1232,582731.45,2333177.175,11.64
1233,582741.95,2333216.1500000004,11.2
1234,582674.59,2333185.94,11.67
1235,582749.72,2333239.4000000004,6.95
1236,582787.18,2333261.25,3.85
1237,582804.52,2333228.27,6.05
1238,582848.17,2333233.83,3.85
1239,582919.31,2333213.96,3.87
1240,582949.01,2333183.16,7.78
1241,583008.39,2333171.44,7.65
1242,582921.9,2333147.4000000004,10.38
1243,582957.58,2333128.52,10.42
1244,582992.25,2333131.1,10.76
1245,583150.49,2333126.5300000003,10.76
1246,583214.912,2333104.5190000003,13.33
1247,583307.72,2333115.21,13.26
1248,582799.365,2333019.933,9.53
1249,582861.1,2333036.84,9.28
1250,582815.069,2332988.757,9.55
1251,582871.33,2332956.45,9.89
1252,582907.483,2333025.815,9.58
1253,582925.229,2332986.17,9.19
1254,582989.58,2332954.51,8.7
1255,583023.6680000001,2332843.23,8.63
1256,583049.731,2332817.446,8.3
1257,583114.823,2332821.726,8.26
1258,583135.2339999999,2332792.64,7.92
1259,583070.117,2332767.44,8.08
1260,583103.16,2332759.48,7.87
1261,583216.717,2332783.054,7.88
1262,583196.09,2332906.91,9.07
1263,583179.304,2332862.617,8.15
1264,583306.35,2332988.67,10.55
1265,583258.225,2333008.233,10.01
1266,583309.66,2332780.44,8.13
1267,583327.986,2332672.83,7.43
1268,583327.055,2332708.9529999997,7.89
1269,583243.188,2332758.344,8.07
1270,583241.9569999999,2332881.5810000002,8.73
1271,583230.922,2332962.253,9.13
1272,583221.18,2333038.1,10.46
1273,583110.52,2333055.3200000003,9.9
1274,583039.432,2333034.69,10.1
1275,583069.624,2332971.3600000003,9.67
1276,582967.867,2332985.33,9.03
1277,583182.18,2332986.228,9.33
1278,583136.017,2332943.0300000003,9.64
1279,583057.48,2332898.255,9.35
1280,582974.14,2332836.8200000003,8.36
1281,582983.31,2332807.94,7.91
1282,582997.916,2332738.511,8.18
1283,582838.92,2332639.75,7.95
1284,582890.251,2332664.653,8.14
1285,582886.674,2332753.71,8.27
1286,582883.233,2332714.6799999997,8.03
1287,582924.76,2332689.9000000004,8.26
1288,582912.78,2332637.66,8.03
1289,582927.38,2332666.39,7.81
1290,582956.131,2332636.471,7.96
1291,583064.89,2332403.6500000004,4.96
1292,583057.71,2332358.98,6.28
1293,583116.8,2332343.33,5.96
1294,583189.345,2332335.9280000003,5.58
1295,582460.908,2332883.635,9.58
1296,582987.589,2333047.3219999997,9.03
1297,582571.887,2333013.608,9.75
1298,582482.096,2332937.924,9.75
1299,582680.333,2332787.239,8.98
1300,582885.857,2332824.8310000002,8.01
1301,582859.664,2332297.5420000004,7.95
1302,582878.643,2332299.3109999998,7.43
1303,582878.976,2332371.489,7.58
1304,582955.581,2332384.607,7.08
1305,583000.798,2332412.5949999997,6.97
1306,583003.723,2332446.133,7.23
1307,583033.533,2332444.801,7.22
1308,583010.73,2332544.313,7.34
1309,583014.147,2332561.249,7.19
1310,583046.4569999999,2332589.8030000003,7.52
1311,583023.546,2332597.2709999997,7.48
1312,582999.759,2332605.7010000004,7.35
1313,583081.856,2332609.25,7.45
1314,583102.852,2332594.721,7.49
1315,583131.045,2332619.1550000003,7.76
1316,583106.577,2332433.1890000002,7.2
1317,583145.408,2332430.3219999997,7.1
1318,583224.116,2332421.221,7.09
1319,583283.936,2332413.773,7.18
1320,583257.496,2332363.268,7.26
1321,583214.312,2332360.277,7.21
1322,583206.843,2332313.954,7.16
1323,583264.795,2332323.937,7.42
1324,583269.18,2332340.584,7.5
1325,583098.153,2332322.6289999997,7.24
1326,583018.802,2332331.35,7.08
1327,582258.711,2333307.656,12.43
1328,582307.349,2333276.776,12.78
1329,582423.496,2333241.183,12.99
1330,582444.519,2333099.079,14.14
1331,582466.4,2333153.0949999997,13.14
1332,582466.075,2333166.045,13.05
1333,582485.851,2333197.4340000004,13.03
1334,582530.0160000001,2333156.034,11.78
1335,582562.26,2333270.3389999997,10.54
1336,582676.321,2333249.132,10.3
1337,582426.106,2333324.537,10.42
1338,583282.826,2333082.6289999997,11.91
1339,583144.608,2333063.3880000003,11.97
1340,583215.927,2333002.844,10.15
1341,583302.309,2332936.395,10.21
1342,583215.977,2332816.724,7.83
1343,583306.3589999999,2332668.011,7.54
1344,583296.04,2332629.511,7.46
